2022-03-29T16:21:00+01:00
Running ./FinalSparseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.94, 0.91, 0.72
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"QPMurmurF/0/5/iterations:1",1,0.872099,0.872023,s,,,,,,0.9,5.03316e+06,0.25
"QPMurmurF/1/5/iterations:1",1,1.56188,1.56182,s,,,,,,0.9,7.54975e+06,0.5
"QPMurmurF/2/5/iterations:1",1,3.503,3.50287,s,,,,,,0.9,1.50995e+07,0.75
"QPTabF/0/3/iterations:1",1,0.257822,0.257818,s,,,,,,0.5,2.7962e+06,0.25
"QPTabF/1/3/iterations:1",1,0.414942,0.414906,s,,,,,,0.5,4.1943e+06,0.5
"QPTabF/2/3/iterations:1",1,0.842047,0.841985,s,,,,,,0.5,8.38861e+06,0.75
"QPTabF/0/4/iterations:1",1,0.455959,0.455947,s,,,,,,0.7,3.91468e+06,0.25
"QPTabF/1/4/iterations:1",1,0.774279,0.774255,s,,,,,,0.7,5.87202e+06,0.5
"QPTabF/2/4/iterations:1",1,1.64267,1.6426,s,,,,,,0.7,1.1744e+07,0.75
"QPTabF/0/5/iterations:1",1,0.839158,0.839105,s,,,,,,0.9,5.03316e+06,0.25
"QPTabF/1/5/iterations:1",1,1.5508,1.55072,s,,,,,,0.9,7.54975e+06,0.5
"QPTabF/2/5/iterations:1",1,3.60241,3.60226,s,,,,,,0.9,1.50995e+07,0.75
"RHMAdd4/0/3/iterations:1",1,0.198884,0.198871,s,,,,,,0.5,2.7962e+06,0.25
"RHMAdd4/1/3/iterations:1",1,0.369005,0.368995,s,,,,,,0.5,4.1943e+06,0.5
"RHMAdd4/2/3/iterations:1",1,0.766477,0.766459,s,,,,,,0.5,8.38861e+06,0.75
"RHMAdd4/0/4/iterations:1",1,0.407176,0.407159,s,,,,,,0.7,3.91468e+06,0.25
"RHMAdd4/1/4/iterations:1",1,0.698,0.697966,s,,,,,,0.7,5.87202e+06,0.5
"RHMAdd4/2/4/iterations:1",1,1.44721,1.44714,s,,,,,,0.7,1.1744e+07,0.75
"RHMAdd4/0/5/iterations:1",1,0.83782,0.837777,s,,,,,,0.9,5.03316e+06,0.25
"RHMAdd4/1/5/iterations:1",1,1.31909,1.31903,s,,,,,,0.9,7.54975e+06,0.5
"RHMAdd4/2/5/iterations:1",1,2.6719,2.6718,s,,,,,,0.9,1.50995e+07,0.75
"RHMult4/0/3/iterations:1",1,0.186127,0.186118,s,,,,,,0.5,2.7962e+06,0.25
"RHMult4/1/3/iterations:1",1,0.353336,0.353312,s,,,,,,0.5,4.1943e+06,0.5
"RHMult4/2/3/iterations:1",1,0.73622,0.736201,s,,,,,,0.5,8.38861e+06,0.75
"RHMult4/0/4/iterations:1",1,0.38064,0.380614,s,,,,,,0.7,3.91468e+06,0.25
"RHMult4/1/4/iterations:1",1,0.641075,0.641052,s,,,,,,0.7,5.87202e+06,0.5
"RHMult4/2/4/iterations:1",1,1.30651,1.30646,s,,,,,,0.7,1.1744e+07,0.75
"RHMult4/0/5/iterations:1",1,0.809907,0.809861,s,,,,,,0.9,5.03316e+06,0.25
"RHMult4/1/5/iterations:1",1,1.27272,1.27268,s,,,,,,0.9,7.54975e+06,0.5
"RHMult4/2/5/iterations:1",1,2.55397,2.55388,s,,,,,,0.9,1.50995e+07,0.75
